100/01-24-020-26W4/00,127.1,1012.4
100/01-27-020-26W4/00,25,1025
100/10-28-020-26W4/00,100,1046
100/12-32-020-26W4/00,25,1050
102/07-08-020-28W4/00,475.3,2253.5
100/16-13-020-28W4/00,75,1225
100/01-25-020-28W4/00,50,1225
100/04-05-020-02W5/00,17,62
100/02-06-020-02W5/00,179.2,1240
100/03-03-021-07W4/00,203,1035.3
100/07-10-021-07W4/00,266.5,1008
100/07-04-021-08W4/00,203,1030
100/09-15-021-08W4/00,204,1024
102/16-33-021-08W4/00,183.2,1005.5
100/06-29-021-09W4/00,90,339
100/08-29-021-09W4/00,125,325
100/06-36-021-10W4/00,75,375
100/05-31-021-11W4/00,25,400
100/16-24-021-12W4/00,25,400
100/16-25-021-12W4/00,25,400
100/05-36-021-12W4/00,25,400
100/11-13-021-13W4/00,200,1000
100/07-16-021-13W4/00,75,709.9
100/12-06-021-14W4/00,218,1130
100/03-17-021-14W4/00,186.3,1092.3
100/15-18-021-14W4/00,775,1075
100/09-28-021-14W4/00,800,1050
100/05-36-021-14W4/00,325,1100
100/13-07-021-15W4/00,775,1075
100/03-09-021-15W4/00,800,1100
102/14-10-021-15W4/00,25,355
100/12-12-021-15W4/00,190.6,1313
100/01-14-021-15W4/00,25,1189.9
100/02-18-021-15W4/00,210.1,1149
100/10-26-021-15W4/00,14,894
100/16-04-021-17W4/00,200,325
100/09-09-021-17W4/00,25,1125
100/09-13-021-17W4/00,275,1950
100/16-15-021-17W4/00,40,820
100/03-16-021-17W4/00,225,1175
100/15-24-021-17W4/00,12.3,803.3
100/07-36-021-17W4/00,870,1192
100/15-13-021-18W4/00,225,1325
100/11-06-021-19W4/00,1021,1351
100/04-31-021-20W4/00,25,750
100/06-35-021-20W4/00,25,1175
100/14-25-021-21W4/00,50,800
100/16-25-021-21W4/00,50,800
100/06-34-021-21W4/00,50,925
100/08-34-021-21W4/00,25,825
100/14-34-021-21W4/00,50,1100
100/06-35-021-21W4/00,25,775
100/06-36-021-21W4/00,25,750
100/13-36-021-21W4/00,25,775
100/16-36-021-21W4/00,25,750
100/04-29-021-23W4/00,251.5,1567
100/16-03-021-26W4/00,25,1000
100/12-10-021-26W4/00,50,975
100/08-04-021-27W4/00,150,1125
100/12-11-021-27W4/00,50,1050
100/06-13-021-27W4/00,50,1075
100/08-14-021-27W4/00,25,1075
100/14-17-021-27W4/00,25,1155
100/10-19-021-27W4/00,25,1125
100/12-20-021-27W4/00,100,1125
100/08-22-021-27W4/00,25,1050
100/01-06-021-02W5/00,324,2233.6
100/06-03-021-04W5/00,3620,3780
102/06-12-022-05W4/00,175,764
100/07-16-022-05W4/00,450,785.7
100/06-21-022-06W4/00,75,425
102/06-36-022-06W4/00,95,300
100/10-25-022-07W4/00,25,340
100/16-26-022-07W4/00,25,365.4
100/14-15-022-08W4/00,25,525
100/06-23-022-08W4/00,25,525
100/06-02-022-09W4/00,50,880
100/08-06-022-09W4/00,25,561.5
102/06-22-022-09W4/00,25,575
100/06-36-022-09W4/00,25,525
100/06-01-022-10W4/00,50,875
100/08-10-022-10W4/00,40,697
100/16-10-022-10W4/00,40,699
100/08-15-022-10W4/00,40,623
100/16-16-022-10W4/00,25,316
100/08-17-022-10W4/00,70,329.1
100/16-17-022-10W4/00,70,329.1
100/08-32-022-10W4/00,25,340
100/14-32-022-10W4/00,25,325
100/16-32-022-10W4/00,25,300
100/10-07-022-11W4/00,25,300
100/08-11-022-11W4/00,25,300
102/11-02-022-12W4/00,25,400
100/02-11-022-12W4/00,25,375
100/13-04-022-14W4/00,600,900
100/06-04-022-15W4/00,1050,1075
100/14-06-022-15W4/00,25,900
102/06-30-022-15W4/00,175,1100
100/03-06-022-16W4/00,167,1147
100/05-06-022-16W4/00,241.5,1295
100/03-07-022-16W4/00,975,1265
100/15-07-022-16W4/00,925,1197
100/16-24-022-16W4/00,25,372
102/01-01-022-17W4/00,228,1182
102/14-02-022-17W4/00,800,1150
100/02-13-022-17W4/00,50,1202
100/07-13-022-17W4/00,50,1190
100/13-16-022-17W4/00,850,1225
100/05-21-022-17W4/00,850,1225
100/08-02-022-18W4/00,25,425
100/14-03-022-18W4/00,50,1225
100/09-07-022-18W4/00,800,1200
102/06-09-022-19W4/00,40,980
100/16-12-022-19W4/00,175,1350
100/07-18-022-19W4/00,25,1184
100/04-04-022-20W4/00,25,1202
100/16-04-022-20W4/00,25,750
100/12-05-022-20W4/00,50,1200
100/02-06-022-20W4/00,25,775
100/16-06-022-20W4/00,25,775
100/13-07-022-20W4/00,25,825
100/16-07-022-20W4/00,25,750
100/06-08-022-20W4/00,25,1200
100/16-12-022-20W4/00,25,725
100/15-15-022-20W4/00,50,1200
100/10-17-022-20W4/00,25,1175
100/14-17-022-20W4/00,25,800
100/06-19-022-20W4/00,20,775
100/16-19-022-20W4/00,25,1250
100/16-21-022-20W4/00,25,750
100/06-22-022-20W4/00,50,750
100/16-22-022-20W4/00,25,750
100/06-23-022-20W4/00,50,750
100/16-23-022-20W4/00,25,750
100/06-25-022-20W4/00,25,750
100/16-25-022-20W4/00,25,750
100/16-26-022-20W4/00,25,750
100/06-27-022-20W4/00,25,1177.5
