User-Format Well ID, Top Depth (m), Bottom Depth (m), Coresponding Top Depth (m), Coresponding FTOP, Coresponding Bottom Depth (m), Coresponding FBTM
1AB/11-04-095-06W4/00, 117.7, 321.7, 0, ABOVE Kclearwtr, 247.2, Kmcmurray
100/06-05-095-06W4/00, 177.3, 310.5, 176.7, Kclwtr_ss, 305.4, Dbvrhl_lk
1AB/13-05-095-06W4/00, 111.3, 307.3, 0, ABOVE Kwabiskaw, 237, Kmcmurray
100/12-06-095-06W4/00, 300.8, 439.4, 298.5, Dbvrhl_lk, 434.9, preCamb
100/02-07-095-06W4/00, -1, 310.1, 0, ABOVE Kclearwtr, 300.2, Dbvrhl_lk
100/05-07-095-06W4/00, 164.1, 303.7, 158.4, Kclwtr_ss, 290.4, Dbvrhl_lk
100/01-08-095-06W4/00, 109.9, 305.6, 0, ABOVE Kwabiskaw, 246.8, Kmcmurray
102/11-08-095-06W4/00, 117.6, 297.6, 0, ABOVE Kclearwtr, 288.3, Dbvrhl_lk
100/15-08-095-06W4/00, 123.2, 304.9, 0, ABOVE Kclearwtr, 293.3, Dbvrhl_lk
103/01-09-095-06W4/00, 114.8, 246.6, 0, ABOVE Kclwtr_ss, 242.5, Kmcmurray
1AB/01-09-095-06W4/00, -1, 342.7, 0, ABOVE Kwabiskaw, 272.1, Kmcmurray
1AB/07-09-095-06W4/00, -1, 355, 0, ABOVE Kclearwtr, 342.8, Kwabiskaw
106/09-09-095-06W4/00, 186.7, 314.5, 0, ABOVE Kwabiskaw, 241.4, Kmcmurray
1AB/06-10-095-06W4/00, 4.2, 319.7, 0, ABOVE Kclearwtr, 2837, BELOW Mturner_v_p
100/04-11-095-06W4/00, 203, 338, 0, ABOVE Kwabiskaw, 273.9, Kmcmurray
107/08-11-095-06W4/00, 211, 340, 0, ABOVE Kwabiskaw, 263, Kmcmurray
100/01-12-095-06W4/00, 206.9, 331.5, 0, ABOVE Kmcmurray, 324.8, Dbvrhl_lk
100/02-15-095-06W4/00, 183.3, 349.9, 0, ABOVE Kwabiskaw, 257.1, Kmcmurray
100/01-16-095-06W4/00, 193.3, 331.5, 0, ABOVE Kclwtr_ss, 264.5, Kmcmurray
1AB/01-16-095-06W4/00, 118.5, 332.8, 0, ABOVE Kclearwtr, 321.7, Dbvrhl_lk
1AA/03-16-095-06W4/00, 120, 323.2, 0, ABOVE Kwabiskaw, 257.2, Kmcmurray
100/04-17-095-06W4/00, 123.9, 287.2, 0, ABOVE Kclearwtr, 237.5, Kmcmurray
1AA/03-18-095-06W4/00, 116, 301, 0, ABOVE Kclearwtr, 224.9, Kmcmurray
1AA/05-22-095-06W4/00, 113, 336.4, 0, ABOVE Kclearwtr, 237.3, Kmcmurray
1AA/10-02-095-07W4/00, 112, 263, 39.6, Qdrift_B, 180.8, Kmcmurray
1AA/15-07-095-07W4/00, 23.8, 182.7, 0, ABOVE Kclearwtr, 176.4, Dbvrhl_lk
100/15-08-095-07W4/00, 86.6, 211.6, 0, ABOVE Kwabiskaw, 202.6, Dbvrhl_lk
1AA/12-09-095-07W4/00, 73.8, 226.6, 0, ABOVE Kclearwtr, 146.9, Kmcmurray
1AA/14-09-095-07W4/00, 106.5, 222.9, 100.2, Kclearwtr, 216.3, Dbvrhl_lk
1AA/12-10-095-07W4/00, 90, 229.8, 0, ABOVE Kclearwtr, 221.5, Dbvrhl_lk
100/09-14-095-07W4/00, 115.5, 257, 0, ABOVE Kwabiskaw, 193.9, Kmcmurray
1AA/10-15-095-07W4/00, 103.8, 237.4, 0, ABOVE Kwabiskaw, 161.9, Kmcmurray
100/04-16-095-07W4/00, 63.4, 214.4, 0, ABOVE Kclwtr_ss, 135.7, Kmcmurray
100/10-16-095-07W4/00, 83.4, 225.4, 0, ABOVE Kclwtr_ss, 224, Dbvrhl_lk
100/13-16-095-07W4/00, 55, 215, 0, ABOVE Kclwtr_ss, 211.8, Dbvrhl_lk
1AD/13-16-095-07W4/00, 55, 205, 0, ABOVE Kwabiskaw, 134.3, Kmcmurray
100/01-17-095-07W4/00, 62.6, 210.7, 0, ABOVE Kclwtr_ss, 131.4, Kmcmurray
100/04-17-095-07W4/00, 64.1, 198, 0, ABOVE Kclwtr_ss, 119.7, Kmcmurray
100/05-17-095-07W4/00, 59, 189.3, 0, ABOVE Kclwtr_ss, 113.6, Kmcmurray
100/08-17-095-07W4/00, 53.9, 192.9, 0, ABOVE Kclearwtr, 131.3, Kmcmry_ch
100/09-17-095-07W4/00, 63, 203.4, 0, ABOVE Kwabiskaw, 128.6, Kmcmurray
100/11-17-095-07W4/00, 43.8, 193.2, 0, ABOVE Kclearwtr, 114, Kmcmry_ch
1AB/11-17-095-07W4/00, 56.3, 187.5, 0, ABOVE Kclearwtr, 115, Kmcmry_ch
100/12-17-095-07W4/00, 43.6, 199.4, 0, ABOVE Kclearwtr, 111.4, Kmcmry_ch
102/14-17-095-07W4/00, 55, 172, 51.1, Kclearwtr, 104.2, Kmcmry_ch
1AE/14-17-095-07W4/00, 53.8, 186, 0, ABOVE Kwabiskaw, 105.5, Kmcmurray
100/16-17-095-07W4/00, 78, 197.3, 0, ABOVE Kwabiskaw, 127.4, Kmcmurray
100/01-18-095-07W4/00, 43.7, 197.9, 0, ABOVE Kwabiskaw, 191.6, Dbvrhl_lk
100/16-18-095-07W4/00, 43.7, 196, 0, ABOVE Kwabiskaw, 109.6, Kmcmurray
100/05-20-095-07W4/00, 57, 183, 0, ABOVE Kwabiskaw, 96.5, Kmcmurray
102/05-20-095-07W4/00, 54.5, 195.6, 0, ABOVE Kwabiskaw, 101.5, Kmcmurray
100/07-20-095-07W4/00, 50.8, 205.3, 0, ABOVE Kwabiskaw, 202.4, Dbvrhl_lk
100/08-20-095-07W4/00, 53.6, 187, 0, ABOVE Kwabiskaw, 133.5, Kmcmurray
1AB/08-20-095-07W4/00, 70.1, 195.2, 0, ABOVE Kwabiskaw, 111.6, Kmcmry_ch
100/13-20-095-07W4/00, 56.8, 170.4, 0, ABOVE Kwabiskaw, 107.4, Kmcmurray
102/04-21-095-07W4/00, 54.8, 203.2, 0, ABOVE Kwabiskaw, 132.9, Kmcmurray
103/04-21-095-07W4/00, 53.6, 212.8, 0, ABOVE Kclearwtr, 204.6, Dbvrhl_lk
100/03-22-095-07W4/00, 97.1, 245.4, 0, ABOVE Kwabiskaw, 237.2, Direton_L
100/09-22-095-07W4/00, 123.8, 240.2, 0, ABOVE Kwabiskaw, 198.6, Kmcmurray
100/11-22-095-07W4/00, 113.2, 218.9, 0, ABOVE Kmcmurray, 149.1, Kmcmurray
102/14-22-095-07W4/00, 73.7, 233.9, 0, ABOVE Kwabiskaw, 153.6, Kmcmurray
100/10-27-095-07W4/00, 120.5, 221.1, 0, ABOVE Kwabiskaw, 217.2, Dbvrhl_lk
100/03-32-095-07W4/00, 46.5, 154, 0, ABOVE Kwabiskaw, 148.8, Dbvrhl_lk
1AA/14-35-095-07W4/00, 103.5, 201.6, 0, ABOVE Kwabiskaw, 111.8, Kwabiskaw
100/11-32-095-09W4/00, 77, 263.7, 57.4, Kmcmurray, 57.4, Kmcmurray
100/01-36-095-10W4/00, 57.5, 224.8, 0, ABOVE Dslave_pt, 208.3, Dcntct_rp
1AA/08-29-095-12W4/00, 18.3, 124.4, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
104/10-33-095-12W4/00, 34.2, 59.4, 0, ABOVE Kwabiskaw, 48.9, Kmcmurray
1AA/10-06-095-13W4/00, 24, 173.6, 0, ABOVE Kwabiskaw, 110.5, Kmcmurray
1AA/09-07-095-13W4/00, 24.5, 181.1, 0, ABOVE Kclearwtr, 112.9, Kmcmurray
1AA/11-07-095-13W4/00, 24, 170, 0, ABOVE Kclearwtr, 130, Kwabiskaw
1AA/09-08-095-13W4/00, 18.3, 187.1, 0, ABOVE Kclearwtr, 185.5, Dbvrhl_lk
1AA/09-10-095-13W4/00, 20, 143.4, 0, ABOVE Kclearwtr, 142.5, Dbvrhl_lk
1AA/01-14-095-13W4/00, 20, 160, 0, ABOVE Kclearwtr, 154.1, Dbvrhl_lk
100/02-14-095-13W4/00, 23.5, 181.3, 0, ABOVE Kclearwtr, 96.9, Kmcmurray
1AA/06-14-095-13W4/00, 23.3, 167.4, 0, ABOVE Kclwtr_ss, 110.9, Kmcmurray
1AA/10-14-095-13W4/00, 24.2, 159.6, 0, ABOVE Kclearwtr, 157.7, Dbvrhl_lk
1AA/14-14-095-13W4/00, 24.2, 164.6, 0, ABOVE Kwabiskaw, 162.5, Dbvrhl_lk
1AA/09-15-095-13W4/00, 20, 172.4, 0, ABOVE Kclearwtr, 2837, BELOW Mturner_v_p
1AA/12-18-095-13W4/00, 51.5, 196.5, 0, ABOVE Kclearwtr, 143.9, Kmcmurray
1AA/05-19-095-13W4/00, 40.2, 216.8, 0, ABOVE Kclwtr_ss, 149.1, Kmcmurray
1AA/13-19-095-13W4/00, 24.2, 207.1, 0, ABOVE Kwabiskaw, 158.2, Kmcmurray
1AA/05-21-095-13W4/00, 20, 199.1, 0, ABOVE Kwabiskaw, 124.8, Kmcmurray
1AA/01-22-095-13W4/00, 24.1, 157.3, 0, ABOVE Kclearwtr, 106.2, Kmcmurray
1AA/08-22-095-13W4/00, 20.4, 169.9, 0, ABOVE Kclearwtr, 152, Dbvrhl_lk
1AA/13-26-095-13W4/00, 38.3, 191, 0, ABOVE Kclwtr_ss, 115.8, Kmcmurray
1AA/15-26-095-13W4/00, 40.5, 203, 0, ABOVE Kclwtr_ss, 109.9, Kmcmurray
1AA/15-27-095-13W4/00, 23.9, 171, 0, ABOVE Kclwtr_ss, 111.7, Kmcmurray
1AA/16-28-095-13W4/00, 37, 179.5, 0, ABOVE Kclwtr_ss, 126.5, Kmcmurray
1AA/02-30-095-13W4/00, 23.7, 197.2, 0, ABOVE Kclearwtr, 195.4, Dbvrhl_lk
1AA/06-30-095-13W4/00, 45.3, 216.6, 0, ABOVE Kclwtr_ss, 149.4, Kmcmurray
1AA/09-30-095-13W4/00, 10, 208, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
1AA/14-30-095-13W4/00, 50.7, 220.2, 0, ABOVE Kclwtr_ss, 169.7, Kmcmurray
1AA/06-31-095-13W4/00, 44.9, 230.3, 0, ABOVE Kclwtr_ss, 174.6, Kmcmurray
1AA/06-32-095-13W4/00, 23.3, 215, 0, ABOVE Kclwtr_ss, 155.9, Kmcmurray
1AA/08-33-095-13W4/00, 24.5, 184.5, 0, ABOVE Kclearwtr, 121.1, Kwabiskaw
1AA/13-33-095-13W4/00, 47.2, 188.3, 0, ABOVE Kclwtr_ss, 157.2, Kmcmurray
1AA/07-34-095-13W4/00, 25.1, 182.9, 0, ABOVE Kclearwtr, 114.4, Kwabiskaw
1AA/09-34-095-13W4/00, 42.5, 201.5, 0, ABOVE Kclearwtr, 199.3, Dbvrhl_lk
1AA/13-34-095-13W4/00, 24, 190.5, 0, ABOVE Kclearwtr, 188.3, Dbvrhl_lk
1AA/15-34-095-13W4/00, 42.8, 190.9, 0, ABOVE Kclearwtr, 139.3, Kmcmurray
1AA/03-35-095-13W4/00, 40, 194.2, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
1AA/05-35-095-13W4/00, 41, 202.2, 0, ABOVE Kclearwtr, 184.4, Dbvrhl_lk
1AA/11-35-095-13W4/00, 43, 180.5, 0, ABOVE Kclwtr_ss, 175.2, Dbvrhl_lk
1AA/13-35-095-13W4/00, 41.5, 194, 0, ABOVE Kclwtr_ss, 129.7, Kmcmurray
1AB/15-35-095-13W4/00, 40.2, 188, 0, ABOVE Kclearwtr, 120.4, Kmcmurray
1AA/10-03-095-14W4/00, 41.1, 196.6, 0, ABOVE Kclearwtr, 149.3, Kwabiskaw
1AA/10-14-095-14W4/00, 42.4, 215.6, 0, ABOVE Kwabiskaw, 164.3, Kmcmurray
1AA/06-17-095-14W4/00, 35, 132, 0, ABOVE Kgrand_rp, 92.4, Kgrd_rp_L
1AA/07-24-095-14W4/00, 45.6, 214.3, 0, ABOVE Kclearwtr, 168.5, Kmcmurray
1AA/05-25-095-14W4/00, 47.1, 259.1, 0, ABOVE Kclearwtr, 206.5, Kmcmurray
1AA/16-25-095-14W4/00, 50.9, 235.9, 0, ABOVE Kclearwtr, 184.9, Kmcmurray
100/16-29-095-14W4/00, 21, 167.3, 0, ABOVE Qdrift_B, 102.4, Kgrand_rp
1AA/07-36-095-14W4/00, 47.2, 244.1, 0, ABOVE Kgrd_rp_L, 214, Kmcmurray
100/07-15-095-15W4/00, 38.7, 151.3, 0, ABOVE Kjoli_fou, 148.6, Kclearwtr
1AA/02-19-095-15W4/00, 135.8, 348, 0, ABOVE Kwabiskaw, 286.5, Kmcmurray
1AA/13-20-095-15W4/00, 124.7, 339.2, 0, ABOVE Kwabiskaw, 288.1, Kmcmurray
100/10-34-095-15W4/00, 20, 201.2, 0, ABOVE Kgrand_rp, 181, Kclearwtr
1AA/03-01-095-16W4/00, 100, 302, 0, ABOVE Kclearwtr, 290.9, Dbvrhl_lk
100/15-01-095-16W4/00, 23.3, 155.9, 0, ABOVE Kvik_ss, 151.9, Kjoli_fou
100/11-02-095-16W4/00, 114, 291.7, 0, ABOVE Kclearwtr, 270.7, Kmcmry_ch
1AA/12-02-095-16W4/00, 106, 299, 0, ABOVE Kclearwtr, 291.4, Dbvrhl_lk
1AA/04-10-095-16W4/00, 110, 285, 0, ABOVE Kclearwtr, 276.3, Dbvrhl_lk
1AA/05-11-095-16W4/00, 112, 300, 0, ABOVE Kclearwtr, 290.8, Dbvrhl_lk
1AA/06-12-095-16W4/00, 116.6, 310, 0, ABOVE Kclearwtr, 302.8, Dbvrhl_lk
1AA/07-17-095-16W4/00, 95.4, 305.8, 0, ABOVE Kwabiskaw, 247.1, Kmcmry_ch
1AA/14-20-095-16W4/00, 94, 294.6, 0, ABOVE Kwabiskaw, 2837, BELOW Mturner_v_p
1AA/06-24-095-16W4/00, 112.4, 321.4, 0, ABOVE Kwabiskaw, 268.7, Kmcmurray
1AA/05-26-095-16W4/00, 112, 301.8, 0, ABOVE Kclearwtr, 293.7, Dbvrhl_lk
100/11-21-095-24W4/00, 444, 580.3, 0, ABOVE Dgrosmont, 575.9, Dgrsmnt_b
1AA/08-21-095-01W5/00, 23.9, 582.5, 0, ABOVE Kbfs, 387.8, Kmannvl
100/15-05-095-03W5/00, 1100, 1267.4, 1049, Dmuskeg, 1249.5, Dkeg_rv
100/07-17-095-06W5/00, 1000, 1270, 833.7, Dbvrhl_lk, 1237, Dkeg_rv
100/03-29-095-06W5/00, 15, 1200, 0, ABOVE Kbluesky, 1037.5, Dmuskeg
100/06-04-095-01W6/00, 6, 127, 0, ABOVE Kbfs, 150, Kmcmurray_p
100/07-27-095-03W6/00, 140, 760, 0, ABOVE Kbfs, 528.5, Kspirit_r
100/13-29-095-12W6/00, 2300, 2621, 2079.3, Dft_smpsn, 2615.2, Dftvermln
100/01-11-095-13W6/00, 185.1, 1049, 0, ABOVE Kspirit_r, 1000.1, TRmontney
1AA/15-02-096-07W4/00, 93.3, 180.7, 0, ABOVE Kmcmry_ch, 171.8, Dbvrhl_lk
1AA/06-03-096-07W4/00, 83.5, 172.8, 0, ABOVE Dbvrhl_lk, 164.9, Dbvrhl_lk
1AA/15-03-096-07W4/00, 83.6, 182.9, 0, ABOVE Kmcmurray, 84.1, Kmcmurray
1AA/05-11-096-07W4/00, 60.4, 182.7, 0, ABOVE Kmcmurray, 60.8, Kmcmurray
1AA/15-12-096-07W4/00, 66.9, 141.4, 0, ABOVE Kmcmurray, 137.4, Dbvrhl_lk
100/11-17-096-07W4/00, 30.8, 134.4, 0, ABOVE Dbvrhl_lk, 127.2, Dbvrhl_lk
1F1/11-17-096-07W4/00, 62.4, 135.8, 0, ABOVE Dbvrhl_lk, 126.2, Dbvrhl_lk
100/12-20-096-07W4/00, 30.5, 135.8, 0, ABOVE Dbvrhl_lk, 129.8, Dbvrhl_lk
1F1/12-20-096-07W4/00, 99.4, 141, 0, ABOVE Kmcmurray_p, 174, Kclearwtr_p
100/07-21-096-07W4/00, 33.9, 132.4, 0, ABOVE Dbvrhl_lk, 125.8, Dbvrhl_lk
1F1/07-21-096-07W4/00, 72.1, 131.4, 0, ABOVE Dbvrhl_lk, 124.5, Dbvrhl_lk
100/12-06-096-09W4/00, 64.5, 290.2, 0, ABOVE Dkeg_rv, 251.5, Dernst_lk
100/10-02-096-10W4/00, 89.8, 304.2, 0, ABOVE preCamb_p, 2116.2, _p
100/11-15-096-10W4/00, 150.5, 326, 0, ABOVE preCamb, 321.3, preCamb
100/16-18-096-10W4/00, 105, 311.3, 0, ABOVE Dwatt_mtn, 291.7, Dgrn_wash
102/06-25-096-11W4/00, 174, 284, 0, ABOVE Dslave_pt, 272.9, Dcntct_rp
1AA/10-17-096-12W4/00, 12.3, 134, 0, ABOVE Kwabiskaw, 71.5, Kmcmurray
1AB/15-17-096-12W4/00, 12, 137.5, 0, ABOVE Kwabiskaw, 72.1, Kmcmurray
1AA/01-03-096-13W4/00, 20, 197.5, 0, ABOVE Kgrd_rp_L, 196.7, Dbvrhl_lk
1AA/02-03-096-13W4/00, 15, 198.5, 0, ABOVE Kgrd_rp_L, 197.3, Dbvrhl_lk
1AA/03-03-096-13W4/00, 47.3, 231.3, 0, ABOVE Kgrd_rp_L, 216.8, Dbvrhl_lk
1AA/04-03-096-13W4/00, 15, 212, 0, ABOVE Kgrd_rp_L, 210.7, Dbvrhl_lk
1AA/01-06-096-13W4/00, 23.1, 236.8, 0, ABOVE Kgrand_rp, 223.7, Dbvrhl_lk
1AA/08-06-096-13W4/00, 24.8, 248.1, 0, ABOVE Kgrand_rp, 2837, BELOW Mturner_v_p
102/09-15-096-13W4/00, 61.8, 231.3, 0, ABOVE Kgrd_rp_L, 229.5, Dbvrhl_lk
100/11-15-096-13W4/00, 23, 270.5, 0, ABOVE Kgrd_rp_L, 165.3, Kmcmurray
1AB/15-28-096-13W4/00, 53, 229.8, 0, ABOVE Kgrand_rp, 184.5, Kmcmurray
1AA/08-29-096-13W4/00, 10, 63, 0, ABOVE Kgrd_rp_L, 122.2, Kmcmurray_p
1AA/08-32-096-13W4/00, 20.2, 272.9, 0, ABOVE Kgrd_rp_L, 267.2, Dbvrhl_lk
1AA/16-32-096-13W4/00, 24.4, 295.1, 0, ABOVE Kgrand_rp, 292.5, Dbvrhl_lk
1AB/06-33-096-13W4/00, 58.1, 245, 0, ABOVE Kgrand_rp, 199.3, Kmcmurray
1AB/10-33-096-13W4/00, 57.3, 260.7, 0, ABOVE Kgrand_rp, 204.5, Kmcmurray
1AB/13-34-096-13W4/00, 57, 249.8, 0, ABOVE Kgrand_rp, 185.9, Kmcmurray
1AA/06-03-096-14W4/00, 38.6, 146, 0, ABOVE Qdrift_B, 2837, BELOW Mturner_v_p
1AB/07-08-096-14W4/00, 38.3, 163.5, 0, ABOVE Qdrift_B, 113.3, Kgrand_rp
1AA/04-01-096-16W4/00, 145, 315.7, 0, ABOVE Kvik_ss, 272.3, Kmcmurray
1AA/05-02-096-16W4/00, 125, 300.7, 0, ABOVE Kvik_ss, 254, Kmcmurray
1AA/04-03-096-16W4/00, 126.5, 299.7, 0, ABOVE Kvik_ss, 256.2, Kmcmurray
1AA/07-04-096-16W4/00, 137, 312.7, 0, ABOVE Kvik_ss, 268.5, Kmcmurray
1AA/03-29-096-16W4/00, 216, 394.1, 0, ABOVE Kwabiskaw, 369.2, Kmcmurray
100/05-09-096-18W4/00, 475, 541.3, 468.8, Kwabiskaw, 468.8, Kwabiskaw
100/06-21-096-03W6/00, 4.2, 760, 0, ABOVE Kbfs, 548, Kspirit_r
100/11-04-096-07W6/00, 1970, 2475, 1825, Dft_smpsn, 2453.1, Dmuskeg
100/08-08-096-10W6/00, 2410, 2510, 2325.1, Dbvrhl_lk, 2837, BELOW Mturner_v_p
100/11-18-096-10W6/00, 147, 932.5, 0, ABOVE Kspirit_r, 891, TRmontney
100/11-08-097-07W4/00, 27, 126.4, 0, ABOVE Dwnpgosis, 3102, Jnikanssn_p
100/05-13-097-08W4/00, 20, 111.7, 0, ABOVE preCamb_p, 376, Kmcmurray_p
1AB/06-03-097-13W4/00, 25.8, 244.8, 0, ABOVE Kgrand_rp, 205.5, Kmcmurray
1AB/08-03-097-13W4/00, 10, 255, 0, ABOVE Kvik_ss, 244.9, Dbvrhl_lk
1AB/10-03-097-13W4/00, 20, 268.7, 0, ABOVE Kwabiskaw, 207.8, Kmcmurray
1AB/11-03-097-13W4/00, 30.1, 265.9, 0, ABOVE Kgrand_rp, 214.9, Kmcmurray
100/13-03-097-13W4/00, 72.3, 300, 0, ABOVE Kgrd_rp_L, 231.8, Kmcmurray
1AB/14-03-097-13W4/00, 33, 289.5, 0, ABOVE Kwabiskaw, 220.5, Kmcmurray
1AB/15-03-097-13W4/00, 23.9, 273.8, 0, ABOVE Kgrand_rp, 217.1, Kmcmurray
1AB/16-03-097-13W4/00, 22.8, 277, 0, ABOVE Kjoli_fou, 2837, BELOW Mturner_v_p
1AB/16-04-097-13W4/00, 61, 285.5, 0, ABOVE Kgrand_rp, 236.6, Kmcmurray
1AA/10-05-097-13W4/00, 70.3, 348, 0, ABOVE Kgrand_rp, 334, Dbvrhl_lk
1AA/12-05-097-13W4/00, 27, 356, 0, ABOVE Kgrand_rp, 313.9, Kmcmurray
1AA/14-05-097-13W4/00, 69.4, 349.5, 0, ABOVE Kvik_ss, 309.2, Kmcmurray
1AA/14-06-097-13W4/00, 78.9, 416, 0, ABOVE Kvik_ss, 403.2, Dbvrhl_lk
1AA/04-07-097-13W4/00, 79.8, 406.5, 0, ABOVE Kvik_ss, 374, Kmcmurray
1AA/02-08-097-13W4/00, 24.2, 362, 0, ABOVE Kvik_ss, 358.3, Dbvrhl_lk
1AA/04-08-097-13W4/00, 22.1, 435, 0, ABOVE Kvik_ss, 422.6, Dbvrhl_lk
1AA/10-08-097-13W4/00, 70.3, 384, 0, ABOVE Kvik_ss, 383.2, Dbvrhl_lk
1AA/01-09-097-13W4/00, 63, 305.6, 0, ABOVE Kgrand_rp, 2837, BELOW Mturner_v_p
1AA/04-09-097-13W4/00, 22.6, 314.9, 0, ABOVE Kclearwtr, 268.6, Kmcmurray
1AB/06-09-097-13W4/00, 24.5, 311.3, 0, ABOVE Kvik_ss, 268.6, Kmcmurray
1AA/10-09-097-13W4/00, 24.2, 321.2, 0, ABOVE Kgrand_rp, 316.9, Dbvrhl_lk
1AA/12-09-097-13W4/00, 24.4, 328.2, 0, ABOVE Kvik_ss, 281.4, Kmcmurray
1AA/14-09-097-13W4/00, 35, 361.9, 0, ABOVE Kclearwtr, 295.2, Kmcmurray
1AA/04-10-097-13W4/00, 24.1, 287.7, 18.2, Kvik_ss, 241.7, Kmcmurray
1AA/13-10-097-13W4/00, 35, 334, 23.8, Kvik_ss, 267.2, Kmcmurray
1AA/01-16-097-13W4/00, 22.3, 349.8, 0, ABOVE Kvik_ss, 278.6, Kmcmurray
1AA/09-16-097-13W4/00, 68.7, 395, 0, ABOVE Kvik_ss, 2837, BELOW Mturner_v_p
1AA/02-17-097-13W4/00, 78.6, 440.3, 0, ABOVE Kvik_ss, 379.6, Kmcmurray
100/07-17-097-13W4/00, 95, 438, 0, ABOVE Kbfs, 2837, BELOW Mturner_v_p
1AA/02-20-097-13W4/00, 75, 461, 0, ABOVE Kbfs, 405, Kmcmurray
1AA/16-20-097-13W4/00, 20, 490, 0, ABOVE Kbfs, 489.4, Dbvrhl_lk
1AA/04-21-097-13W4/00, 24.7, 429.8, 0, ABOVE Kbfs, 364.4, Kmcmurray
1AA/11-21-097-13W4/00, 24.5, 417.8, 0, ABOVE Kwabiskaw, 360.6, Kmcmurray
1AA/12-21-097-13W4/00, 23.8, 430.5, 0, ABOVE Kvik_ss, 371.7, Kmcmurray
1AA/13-21-097-13W4/00, 23.5, 430.7, 0, ABOVE Kbfs, 367.1, Kmcmurray
1AA/14-21-097-13W4/00, 23.8, 424.7, 0, ABOVE Kwabiskaw, 366.7, Kmcmurray
1AA/16-21-097-13W4/00, 67, 368, 0, ABOVE Kvik_ss, 307.6, Kmcmurray
1AA/02-28-097-13W4/00, 23.8, 392.9, 0, ABOVE K2nd_ws, 389.4, Dbvrhl_lk
1AA/05-28-097-13W4/00, 23.9, 426.4, 0, ABOVE Kbfs, 425.5, Dbvrhl_lk
1AA/06-28-097-13W4/00, 23.9, 418.8, 0, ABOVE Kbfs, 416.8, Dbvrhl_lk
1AA/08-28-097-13W4/00, 82.2, 412.7, 0, ABOVE Kvik_ss, 2837, BELOW Mturner_v_p
1AA/10-28-097-13W4/00, 20, 407.6, 0, ABOVE Kbfs, 376, Kmcmurray
1AA/12-28-097-13W4/00, 24.5, 418, 0, ABOVE Kbfs, 378.1, Kmcmurray
1AA/14-28-097-13W4/00, 85.4, 408, 0, ABOVE Kvik_ss, 363.3, Kmcmurray
1AA/01-29-097-13W4/00, 24, 495.6, 0, ABOVE Kvik_ss, 431.7, Kmcmurray
1AA/07-29-097-13W4/00, 91.4, 484.3, 0, ABOVE Kgrand_rp, 444, Kmcmurray
1AA/10-29-097-13W4/00, 30, 490.8, 0, ABOVE K2nd_ws, 2837, BELOW Mturner_v_p
1AA/13-29-097-13W4/00, 20, 469.4, 0, ABOVE Kbfs, 469.2, Dbvrhl_lk
1AA/16-29-097-13W4/00, 24.4, 448.9, 0, ABOVE Kbfs, 399.9, Kmcmurray
1AA/09-30-097-13W4/00, 94, 468, 0, ABOVE Kbfs, 466.4, Dbvrhl_lk
1AA/10-30-097-13W4/00, 93.1, 456.1, 0, ABOVE Kgrand_rp, 430.7, Kmcmurray
1AA/13-30-097-13W4/00, 88.5, 464.9, 0, ABOVE Kbfs, 463.9, Dbvrhl_lk
1AA/14-31-097-13W4/00, 87.7, 488.7, 0, ABOVE Kvik_ss, 439.5, Kmcmurray
100/14-35-097-13W4/00, 81, 418.1, 0, ABOVE Kwabiskaw, 358.8, Kmcmurray
1AA/13-36-097-13W4/00, 24.2, 384.1, 0, ABOVE Kwabiskaw, 332.9, Kmcmurray
1AA/15-02-097-14W4/00, 78.1, 413.9, 0, ABOVE Kvik_ss, 374.3, Kmcmurray
1AA/12-23-097-14W4/00, 78.1, 431, 0, ABOVE Kbfs, 379, Kmcmurray
1AA/14-25-097-14W4/00, 87.5, 455.2, 0, ABOVE Kbfs, 403.2, Kmcmurray
1AA/07-34-097-14W4/00, 373.5, 581.3, 0, ABOVE Kgrand_rp, 580, Dbvrhl_lk
1AA/07-36-097-14W4/00, 87, 262.6, 0, ABOVE Kwabiskaw, 244.5, Kmcmurray_p
100/14-36-097-05W6/00, 200, 825, 0, ABOVE Kbfs, 811, Mdebolt
100/12-04-097-07W6/00, 422.4, 2274.6, 249.8, Kbfs, 2270.3, Dmuskeg
100/04-32-097-07W6/00, 50, 700, 0, ABOVE Kpeace_rv, 487.9, Kspirit_r
100/16-32-097-08W6/00, 470, 2300, 0, ABOVE Kpeace_rv, 2274.2, Dftvermln
100/13-35-097-08W6/00, 2175, 2300, 2098, Dbvrhl_lk, 2208.5, Dslave_pt
100/05-12-097-09W6/00, 350, 2363, 0, ABOVE Kpeace_rv, 2324, Dslave_pt
100/16-19-097-09W6/00, 1925, 2750, 0, ABOVE Djn_marie, 2837, BELOW Mturner_v_p
100/14-22-097-09W6/00, 20, 2460, 0, ABOVE Kbfs, 2406.7, Dslave_pt
102/01-23-097-09W6/00, 550, 2405.5, 370, Kbfs, 2338, Dslave_pt
100/14-23-097-09W6/00, 1075, 2459.5, 1032.7, Mshunda, 2456.7, Dgilwood
100/11-25-097-09W6/00, 825, 2410, 627.5, Kspirit_r, 2348.2, Dslave_pt
